,feature_key,layer,prompt,supernode_name,pred_label,subtype,peak_token,activation_max,target_tokens,index,source,activation_sum,activation_mean,sparsity_ratio,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,tokens_source,confidence,review,why_review,top_activations_probe_original
207,0_95475,0,entity: A state in the United States is California,city,Semantic,Dictionary (fallback), state,72.20693969726562,"[{""token"": "" state"", ""index"": 4, ""distance"": 0, ""direction"": ""self""}]",95475,0-clt-hp,267.13371658325195,26.713371658325197,0.6300442620844546,4,0.0017924904823303,7,semantic,n/a,0.9,false,,"[{""tk"": ""city"", ""act"": 75.5774917602539}, {""tk"": ""state"", ""act"": 72.20693969726562}, {""tk"": ""California"", ""act"": 70.72097778320312}, {""tk"": ""capital"", ""act"": 60.69406509399414}, {""tk"": ""Oakland"", ""act"": 49.33448791503906}, {""tk"": ""United"", ""act"": 44.405704498291016}, {""tk"": ""seat"", ""act"": 43.981971740722656}, {""tk"": ""containing"", ""act"": 27.80388069152832}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}]"
208,0_95475,0,attribute: The primary city serving as the seat of government for a state is the capital city,city,Semantic,Dictionary (fallback), government,73.7330322265625,"[{""token"": "" government"", ""index"": 11, ""distance"": 0, ""direction"": ""self""}]",95475,0-clt-hp,481.5240077972412,26.7513337665134,0.6371865775936967,11,0.0017924904823303,7,semantic,n/a,0.9,false,,"[{""tk"": ""city"", ""act"": 75.5774917602539}, {""tk"": ""state"", ""act"": 72.20693969726562}, {""tk"": ""California"", ""act"": 70.72097778320312}, {""tk"": ""capital"", ""act"": 60.69406509399414}, {""tk"": ""Oakland"", ""act"": 49.33448791503906}, {""tk"": ""United"", ""act"": 44.405704498291016}, {""tk"": ""seat"", ""act"": 43.981971740722656}, {""tk"": ""containing"", ""act"": 27.80388069152832}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}]"
209,0_95475,0,relationship: the state in which a city is located is the state containing,city,Semantic,Dictionary (fallback), city,68.94476318359375,"[{""token"": "" city"", ""index"": 8, ""distance"": 0, ""direction"": ""self""}]",95475,0-clt-hp,298.5490436553955,21.324931689671107,0.6906954102825081,8,0.0017924904823303,7,semantic,n/a,0.9,false,,"[{""tk"": ""city"", ""act"": 75.5774917602539}, {""tk"": ""state"", ""act"": 72.20693969726562}, {""tk"": ""California"", ""act"": 70.72097778320312}, {""tk"": ""capital"", ""act"": 60.69406509399414}, {""tk"": ""Oakland"", ""act"": 49.33448791503906}, {""tk"": ""United"", ""act"": 44.405704498291016}, {""tk"": ""seat"", ""act"": 43.981971740722656}, {""tk"": ""containing"", ""act"": 27.80388069152832}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}]"
210,0_50774,0,"entity: A city in California, USA is Oakland",capital,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",50774,0-clt-hp,0,0,0,1,0.0017533302307128,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 14.195401191711426}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
211,0_50774,0,entity: The capital city of California is Sacramento,capital,Semantic,Dictionary, capital,14.195401191711426,"[{""token"": "" capital"", ""index"": 4, ""distance"": 0, ""direction"": ""self""}]",50774,0-clt-hp,14.195401191711426,1.5772667990790472,0.8888888888888888,4,0.0017533302307128,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 14.195401191711426}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
212,0_50774,0,entity: A state in the United States is California,capital,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",50774,0-clt-hp,0,0,0,1,0.0017533302307128,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 14.195401191711426}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
213,0_50774,0,attribute: The primary city serving as the seat of government for a state is the capital city,capital,Semantic,Dictionary, capital,11.853137016296388,"[{""token"": "" capital"", ""index"": 17, ""distance"": 0, ""direction"": ""self""}]",50774,0-clt-hp,11.853137016296388,0.6585076120164659,0.9444444444444444,17,0.0017533302307128,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 14.195401191711426}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
214,0_50774,0,relationship: the state in which a city is located is the state containing,capital,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",50774,0-clt-hp,0,0,0,1,0.0017533302307128,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 14.195401191711426}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
215,8_49126,8,"entity: A city in California, USA is Oakland",city,Semantic,Concept,",",7.256185531616211,"[{""token"": "" USA"", ""index"": 8, ""distance"": 1, ""direction"": ""forward""}, {""token"": "" California"", ""index"": 6, ""distance"": 1, ""direction"": ""backward""}]",49126,8-clt-hp,14.777794003486632,1.4777794003486633,0.7963421147502675,7,0.0017132759094238,8,functional,json,0.7,false,,"[{""tk"": ""city"", ""act"": 5.3827009201049805}, {""tk"": ""seat"", ""act"": 3.999100685119629}, {""tk"": ""is"", ""act"": 1.6395299434661865}, {""tk"": ""California"", ""act"": 1.6227946281433105}, {""tk"": ""containing"", ""act"": 1.5990526676177979}, {""tk"": ""of"", ""act"": 0.5471469759941101}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}]"
216,8_49126,8,entity: The capital city of California is Sacramento,city,Semantic,Concept, city,1.184107780456543,"[{""token"": "" city"", ""index"": 5, ""distance"": 0, ""direction"": ""self""}]",49126,8-clt-hp,1.184107780456543,0.1315675311618381,0.888888888888889,5,0.0017132759094238,8,semantic,n/a,0.7,false,,"[{""tk"": ""city"", ""act"": 5.3827009201049805}, {""tk"": ""seat"", ""act"": 3.999100685119629}, {""tk"": ""is"", ""act"": 1.6395299434661865}, {""tk"": ""California"", ""act"": 1.6227946281433105}, {""tk"": ""containing"", ""act"": 1.5990526676177979}, {""tk"": ""of"", ""act"": 0.5471469759941101}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}]"
217,8_49126,8,entity: A state in the United States is California,city,Semantic,Concept, States,0.1757483631372451,"[{""token"": "" States"", ""index"": 8, ""distance"": 0, ""direction"": ""self""}]",49126,8-clt-hp,0.1757483631372451,0.0175748363137245,0.8999999999999999,8,0.0017132759094238,8,semantic,n/a,0.7,false,,"[{""tk"": ""city"", ""act"": 5.3827009201049805}, {""tk"": ""seat"", ""act"": 3.999100685119629}, {""tk"": ""is"", ""act"": 1.6395299434661865}, {""tk"": ""California"", ""act"": 1.6227946281433105}, {""tk"": ""containing"", ""act"": 1.5990526676177979}, {""tk"": ""of"", ""act"": 0.5471469759941101}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}]"
218,8_49126,8,attribute: The primary city serving as the seat of government for a state is the capital city,city,Semantic,Concept, the,9.257022857666016,"[{""token"": "" seat"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",49126,8-clt-hp,16.892005383968353,0.9384447435537974,0.8986234820867226,8,0.0017132759094238,8,functional,json,0.7,false,,"[{""tk"": ""city"", ""act"": 5.3827009201049805}, {""tk"": ""seat"", ""act"": 3.999100685119629}, {""tk"": ""is"", ""act"": 1.6395299434661865}, {""tk"": ""California"", ""act"": 1.6227946281433105}, {""tk"": ""containing"", ""act"": 1.5990526676177979}, {""tk"": ""of"", ""act"": 0.5471469759941101}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}]"
219,8_49126,8,relationship: the state in which a city is located is the state containing,city,Semantic,Concept, city,5.3827009201049805,"[{""token"": "" city"", ""index"": 8, ""distance"": 0, ""direction"": ""self""}]",49126,8-clt-hp,15.287858366966248,1.091989883354732,0.7971297496251317,8,0.0017132759094238,8,semantic,n/a,0.7,false,,"[{""tk"": ""city"", ""act"": 5.3827009201049805}, {""tk"": ""seat"", ""act"": 3.999100685119629}, {""tk"": ""is"", ""act"": 1.6395299434661865}, {""tk"": ""California"", ""act"": 1.6227946281433105}, {""tk"": ""containing"", ""act"": 1.5990526676177979}, {""tk"": ""of"", ""act"": 0.5471469759941101}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}]"
220,10_40368,10,"entity: A city in California, USA is Oakland",Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40368,10-clt-hp,0,0,0,1,0.0016855001449584,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 18.424942016601562}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
221,10_40368,10,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,18.42494201660156,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",40368,10-clt-hp,18.42494201660156,2.047215779622396,0.888888888888889,8,0.0016855001449584,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 18.424942016601562}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
222,10_40368,10,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40368,10-clt-hp,0,0,0,1,0.0016855001449584,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 18.424942016601562}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
223,10_40368,10,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40368,10-clt-hp,0,0,0,1,0.0016855001449584,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 18.424942016601562}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
224,10_40368,10,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",40368,10-clt-hp,0,0,0,1,0.0016855001449584,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 18.424942016601562}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
225,0_73759,0,"entity: A city in California, USA is Oakland",of,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",73759,0-clt-hp,0,0,0,1,0.0016726851463317,3,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 53.3882942199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
226,0_73759,0,entity: The capital city of California is Sacramento,of,Semantic,Dictionary, of,53.3882942199707,"[{""token"": "" California"", ""index"": 7, ""distance"": 1, ""direction"": ""forward""}]",73759,0-clt-hp,53.3882942199707,5.932032691107856,0.8888888888888888,6,0.0016726851463317,3,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 53.3882942199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
227,0_73759,0,entity: A state in the United States is California,of,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",73759,0-clt-hp,0,0,0,1,0.0016726851463317,3,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 53.3882942199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
228,0_73759,0,attribute: The primary city serving as the seat of government for a state is the capital city,of,Semantic,Dictionary, of,44.20722198486328,"[{""token"": "" government"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",73759,0-clt-hp,44.20722198486328,2.455956776936849,0.9444444444444444,10,0.0016726851463317,3,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 53.3882942199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
229,0_73759,0,relationship: the state in which a city is located is the state containing,of,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",73759,0-clt-hp,0,0,0,1,0.0016726851463317,3,semantic,n/a,1,false,,"[{""tk"": ""of"", ""act"": 53.3882942199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
