swap_id,from_slug,from_state,from_capital,to_slug,to_state,to_capital,tier,tier_name,cities_found,notes,steered_output
minnesota_minneapolis__to__massachusetts_worcester,minnesota_minneapolis,Minnesota,Saint Paul,massachusetts_worcester,Massachusetts,Boston,0,WRONG_STATE,"Portland, Minneapolis",Found 'Portland' which is in Maine (neither source nor target),"<bos><bos>The capital of the state containing Minneapolis is:

The capital of the state containing Portland, Maine"
minnesota_minneapolis__to__michigan_detroit,minnesota_minneapolis,Minnesota,Saint Paul,michigan_detroit,Michigan,Lansing,4,TARGET_STATE_CITY,"Detroit, Minneapolis",Found 'Detroit' which is in Michigan (not capital),"<bos><bos>The capital of the state containing Minneapolis is’s largest city, Detroit was once a major industrial"
minnesota_minneapolis__to__minnesota_minneapolis,minnesota_minneapolis,Minnesota,Saint Paul,minnesota_minneapolis,Minnesota,Saint Paul,4,TARGET_STATE_CITY,Minneapolis,Found 'Minneapolis' which is in Minnesota (not capital),"<bos><bos>The capital of the state containing Minneapolis is Minnesota.

The capital of the state containing Minneapolis is"
minnesota_minneapolis__to__mississippi_gulfport,minnesota_minneapolis,Minnesota,Saint Paul,mississippi_gulfport,Mississippi,Jackson,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis is in the north, St. Paul is a great place"
minnesota_minneapolis__to__missouri_kansas_city,minnesota_minneapolis,Minnesota,Saint Paul,missouri_kansas_city,Missouri,Jefferson City,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis is’s largest city, St. Paul is a city"
minnesota_minneapolis__to__montana_billings,minnesota_minneapolis,Minnesota,Saint Paul,montana_billings,Montana,Helena,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis is﻿// <summary>
// The main class for the"
minnesota_minneapolis__to__nebraska_omaha,minnesota_minneapolis,Minnesota,Saint Paul,nebraska_omaha,Nebraska,Lincoln,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected",<bos><bos>The capital of the state containing Minneapolis is nahilalakip hailing from the 1800s
minnesota_minneapolis__to__nevada_las_vegas,minnesota_minneapolis,Minnesota,Saint Paul,nevada_las_vegas,Nevada,Carson City,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis isщs largest city, St. Paul, is located"
minnesota_minneapolis__to__new_hampshire_manchester,minnesota_minneapolis,Minnesota,Saint Paul,new_hampshire_manchester,New Hampshire,Concord,0,WRONG_STATE,"Minneapolis, St. Louis",Found 'St. Louis' which is in Missouri (neither source nor target),"<bos><bos>The capital of the state containing Minneapolis is:

The capital of the state containing St. Louis"
minnesota_minneapolis__to__new_jersey_newark,minnesota_minneapolis,Minnesota,Saint Paul,new_jersey_newark,New Jersey,Trenton,3,TARGET_STATE_ONLY,Minneapolis,Target state 'New Jersey' mentioned but no valid city found,"<bos><bos>The capital of the state containing Minneapolis isSequentialGroup:

A. New Jersey

B. Pennsylvania"
minnesota_minneapolis__to__new_mexico_albuquerque,minnesota_minneapolis,Minnesota,Saint Paul,new_mexico_albuquerque,New Mexico,Santa Fe,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis is démocratique, Minnesota, is a city that has been growing"
minnesota_minneapolis__to__new_york_new_york_city,minnesota_minneapolis,Minnesota,Saint Paul,new_york_new_york_city,New York,Albany,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis isValueStyle is St. Paul.

Minnesota is one of"
minnesota_minneapolis__to__north_carolina_charlotte,minnesota_minneapolis,Minnesota,Saint Paul,north_carolina_charlotte,North Carolina,Raleigh,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis isXmlAccessorType(
    @XmlSeeAlso({
        "
minnesota_minneapolis__to__north_dakota_fargo,minnesota_minneapolis,Minnesota,Saint Paul,north_dakota_fargo,North Dakota,Bismarck,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected",<bos><bos>The capital of the state containing Minneapolis is Theodore Roosevelt was born in 1858 and
minnesota_minneapolis__to__ohio_cleveland,minnesota_minneapolis,Minnesota,Saint Paul,ohio_cleveland,Ohio,Columbus,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis is’s largest city, St. Paul is one of"
minnesota_minneapolis__to__oklahoma_tulsa,minnesota_minneapolis,Minnesota,Saint Paul,oklahoma_tulsa,Oklahoma,Oklahoma City,4,TARGET_STATE_CITY,"Minneapolis, Tulsa",Found 'Tulsa' which is in Oklahoma (not capital),"<bos><bos>The capital of the state containing Minneapolis isAddTagHelper.

The capital of the state containing Tulsa and"
minnesota_minneapolis__to__oregon_portland,minnesota_minneapolis,Minnesota,Saint Paul,oregon_portland,Oregon,Salem,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis is’s population is St. Paul.

The city"
minnesota_minneapolis__to__pennsylvania_philadelphia,minnesota_minneapolis,Minnesota,Saint Paul,pennsylvania_philadelphia,Pennsylvania,Harrisburg,5,PERFECT,"Minneapolis, Harrisburg",Target capital 'Harrisburg' found in output,"<bos><bos>The capital of the state containing Minneapolis is’s largest city, Harrisburg is a great place to"
minnesota_minneapolis__to__rhode_island_warwick,minnesota_minneapolis,Minnesota,Saint Paul,rhode_island_warwick,Rhode Island,Providence,5,PERFECT,"Minneapolis, Providence",Target capital 'Providence' found in output,"<bos><bos>The capital of the state containing Minneapolis is Providential Providence, Rhode Island, is a great place"
minnesota_minneapolis__to__south_carolina_charleston,minnesota_minneapolis,Minnesota,Saint Paul,south_carolina_charleston,South Carolina,Columbia,3,TARGET_STATE_ONLY,Minneapolis,Target state 'South Carolina' mentioned but no valid city found,<bos><bos>The capital of the state containing Minneapolis is Edisto Island is the only island in South Carolina with
minnesota_minneapolis__to__south_dakota_sioux_falls,minnesota_minneapolis,Minnesota,Saint Paul,south_dakota_sioux_falls,South Dakota,Pierre,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis is’s population is 150,00"
minnesota_minneapolis__to__tennessee_memphis,minnesota_minneapolis,Minnesota,Saint Paul,tennessee_memphis,Tennessee,Nashville,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis is’s largest city, St. Paul is a city"
minnesota_minneapolis__to__texas_dallas,minnesota_minneapolis,Minnesota,Saint Paul,texas_dallas,Texas,Austin,3,TARGET_STATE_ONLY,Minneapolis,Target state 'Texas' mentioned but no valid city found,"<bos><bos>The capital of the state containing Minneapolis is County, Texas, United States. The city is located"
minnesota_minneapolis__to__utah_provo,minnesota_minneapolis,Minnesota,Saint Paul,utah_provo,Utah,Salt Lake City,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis is Too much to do in one day?

* "
minnesota_minneapolis__to__vermont_burlington,minnesota_minneapolis,Minnesota,Saint Paul,vermont_burlington,Vermont,Montpelier,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis is Shelburne Falls, Massachusetts, was founded in 1"
minnesota_minneapolis__to__virginia_virginia_beach,minnesota_minneapolis,Minnesota,Saint Paul,virginia_virginia_beach,Virginia,Richmond,5,PERFECT,"Minneapolis, Richmond",Target capital 'Richmond' found in output,"<bos><bos>The capital of the state containing Minneapolis is Efq;
and the city of Richmond, in the"
minnesota_minneapolis__to__washington_seattle,minnesota_minneapolis,Minnesota,Saint Paul,washington_seattle,Washington,Olympia,2,SUPPRESSED_ONLY,Minneapolis,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Minneapolis is Minnesota, the United States.

The largest city in"
minnesota_minneapolis__to__west_virginia_huntington,minnesota_minneapolis,Minnesota,Saint Paul,west_virginia_huntington,West Virginia,Charleston,4,TARGET_STATE_CITY,"Minneapolis, Parkersburg",Found 'Parkersburg' which is in West Virginia (not capital),"<bos><bos>The capital of the state containing Minneapolis is Putnam County is <strong>Parkersburg</strong>.

<h3>"
minnesota_minneapolis__to__wisconsin_milwaukee,minnesota_minneapolis,Minnesota,Saint Paul,wisconsin_milwaukee,Wisconsin,Madison,5,PERFECT,"Minneapolis, Madison",Target capital 'Madison' found in output,"<bos><bos>The capital of the state containing Minneapolis is’s population is Madison.

Madison is the capital"
minnesota_minneapolis__to__wyoming_casper,minnesota_minneapolis,Minnesota,Saint Paul,wyoming_casper,Wyoming,Cheyenne,1,SOURCE_PERSISTS,"St. Paul, Minneapolis",Found 'St. Paul' from source state Minnesota,"<bos><bos>The capital of the state containing Minneapolis isμως, Minnesota, is St. Paul.

The"
mississippi_gulfport__to__alabama_birmingham,mississippi_gulfport,Mississippi,Jackson,alabama_birmingham,Alabama,Montgomery,4,TARGET_STATE_CITY,"Mobile, Gulfport",Found 'Mobile' which is in Alabama (not capital),"<bos><bos>The capital of the state containing Gulfport is’s largest city, Mobile, is the 1"
mississippi_gulfport__to__alaska_anchorage,mississippi_gulfport,Mississippi,Jackson,alaska_anchorage,Alaska,Juneau,0,WRONG_STATE,"Newark, Gulfport",Found 'Newark' which is in Delaware (neither source nor target),"<bos><bos>The capital of the state containing Gulfport is Borough, New Jersey, is <strong>Newark</strong>."
mississippi_gulfport__to__arizona_tucson,mississippi_gulfport,Mississippi,Jackson,arizona_tucson,Arizona,Phoenix,5,PERFECT,"Phoenix, Gulfport",Target capital 'Phoenix' found in output,"<bos><bos>The capital of the state containing Gulfport is’s largest city, Phoenix is a great place to"
mississippi_gulfport__to__arkansas_fayetteville,mississippi_gulfport,Mississippi,Jackson,arkansas_fayetteville,Arkansas,Little Rock,1,SOURCE_PERSISTS,"Jackson, Gulfport",Source capital 'Jackson' still in output,"<bos><bos>The capital of the state containing Gulfport is, Mississippi is Jackson.

The city of Jackson has"
mississippi_gulfport__to__california_oakland,mississippi_gulfport,Mississippi,Jackson,california_oakland,California,Sacramento,5,PERFECT,"Sacramento, Gulfport",Target capital 'Sacramento' found in output,"<bos><bos>The capital of the state containing Gulfport is’s population is <strong>Sacramento</strong>.

<h3>"
mississippi_gulfport__to__colorado_colorado_springs,mississippi_gulfport,Mississippi,Jackson,colorado_colorado_springs,Colorado,Denver,4,TARGET_STATE_CITY,"Springs, Gulfport",Found 'Springs' which is in Colorado (not capital),"<bos><bos>The capital of the state containing Gulfport is Springs, the city of <strong>Gulfport</strong> is"
mississippi_gulfport__to__connecticut_bridgeport,mississippi_gulfport,Mississippi,Jackson,connecticut_bridgeport,Connecticut,Hartford,4,TARGET_STATE_CITY,"New Haven, Gulfport",Found 'New Haven' which is in Connecticut (not capital),"<bos><bos>The capital of the state containing Gulfport is shoreline, New Haven is a city that has been around"
mississippi_gulfport__to__delaware_wilmington,mississippi_gulfport,Mississippi,Jackson,delaware_wilmington,Delaware,Dover,0,WRONG_STATE,"Springs, Gulfport",Found 'Springs' which is in Colorado (neither source nor target),"<bos><bos>The capital of the state containing Gulfport is County, Mississippi, is Ocean Springs.

The city"
mississippi_gulfport__to__florida_miami,mississippi_gulfport,Mississippi,Jackson,florida_miami,Florida,Tallahassee,5,PERFECT,"Tallahassee, Keys, Gulfport",Target capital 'Tallahassee' found in output,"<bos><bos>The capital of the state containing Gulfport is Keys, Florida is Tallahassee.

The population of the"
mississippi_gulfport__to__georgia_savannah,mississippi_gulfport,Mississippi,Jackson,georgia_savannah,Georgia,Atlanta,1,SOURCE_PERSISTS,"Gulfport, Biloxi",Found 'Biloxi' from source state Mississippi,"<bos><bos>The capital of the state containing Gulfport is's beaches, Biloxi is a great place to"
mississippi_gulfport__to__hawaii_hilo,mississippi_gulfport,Mississippi,Jackson,hawaii_hilo,Hawaii,Honolulu,2,SUPPRESSED_ONLY,Gulfport,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Gulfport is hale and hearty, with a population of 20"
mississippi_gulfport__to__idaho_idaho_falls,mississippi_gulfport,Mississippi,Jackson,idaho_idaho_falls,Idaho,Boise,0,WRONG_STATE,"St. Petersburg, Gulfport",Found 'St. Petersburg' which is in Florida (neither source nor target),"<bos><bos>The capital of the state containing Gulfport is’s largest city, St. Petersburg is a city"
mississippi_gulfport__to__illinois_chicago,mississippi_gulfport,Mississippi,Jackson,illinois_chicago,Illinois,Springfield,4,TARGET_STATE_CITY,"Chicago, Gulfport",Found 'Chicago' which is in Illinois (not capital),"<bos><bos>The capital of the state containing Gulfport is’s largest city, Chicago is one of the most"
mississippi_gulfport__to__indiana_fort_wayne,mississippi_gulfport,Mississippi,Jackson,indiana_fort_wayne,Indiana,Indianapolis,5,PERFECT,"Indianapolis, Gulfport",Target capital 'Indianapolis' found in output,"<bos><bos>The capital of the state containing Gulfport is Efq;s, the city of Indianapolis, is located"
mississippi_gulfport__to__iowa_cedar_rapids,mississippi_gulfport,Mississippi,Jackson,iowa_cedar_rapids,Iowa,Des Moines,5,PERFECT,"Des Moines, Gulfport",Target capital 'Des Moines' found in output,"<bos><bos>The capital of the state containing Gulfport is Iowa is Des Moines.

The city of Gulfport"
mississippi_gulfport__to__kansas_wichita,mississippi_gulfport,Mississippi,Jackson,kansas_wichita,Kansas,Topeka,4,TARGET_STATE_CITY,"Kansas City, Gulfport",Found 'Kansas City' which is in Kansas (not capital),"<bos><bos>The capital of the state containing Gulfport is, Kansas City is a city that has a lot to"
